SKU,Name,Character,Additional Characters,Faction,Series,Team,Line,Company,Type,Category,Price,Qty,Order Date,Ship Date,Vendor,Order #,notes,Item Total,0
,Transformers ReAction Figures Wave 6 - Quintesson (G1),Quintesson,,Quintesson,G1,,ReAction,Super7,second,Figure,$20.00,3,3/25/2023,3/29/2023,Super 7,S7M246047,,$60.00,"$60,992.38"
,Transformers ReAction Figures Wave 6 - Sharkticon (G1) ,Sharkticon,,Quintesson,G1,,ReAction,Super7,second,Figure,$20.00,2,3/25/2023,3/29/2023,Super 7,S7M246047,,$40.00,"$61,032.38"
FT-57,FT-57 Tube ,Pipes,,Autobot,G1,,,Fans Toys,third,3PMP,$119.99,1,3/27/2023,8/17/2023,TFSource,554002,,$119.99,"$61,152.37"
FT-56,FT-56 Variator ,Gears,,Autobot,G1,,,Fans Toys,third,3PMP,$119.99,1,3/27/2023,9/21/2023,TFSource,559241,,$119.99,"$61,272.36"
FT-58,FT-58 Diverge ,Swerve,,Autobot,G1,,,Fans Toys,third,3PMP,$119.99,1,3/27/2023,11/3/2023,TFSource,564581,,$119.99,"$61,392.35"
,Transformers Generations Shattered Glass Grimlock ,Grimlock,,Autobot,SG,Dinobots,Shattered Glass,Hasbro,first,Leader,$54.99,2,3/28/2023,5/18/2023,Pulse,3193206,,$109.98,"$61,502.33"
,Transformers Legacy Evolution Crashbar,Crashbar,,Junkion,LEVO,,Legacy Evolution,Hasbro,first,Deluxe,$24.99,2,3/29/2023,3/29/2023,Pulse,3196564,,$49.98,"$61,552.31"
,Transformers Legacy Evolution Scraphook,Scraphook,,Junkion,LEVO,,Legacy Evolution,Hasbro,first,Deluxe,$24.99,1,3/29/2023,3/29/2023,Pulse,3196564,,$24.99,"$61,577.30"
LER-04G2,FansProject LER-04G2 - Tiger-Rex (TFCon LA 2023 Exclusive),Grimlock,,Autobot,LER,Dinobots,Lost Exo Realm,FansProject,third,3PMP,$109.99,1,3/30/2023,5/26/2023,ToyDojo,TDINV14935,,$109.99,"$61,687.29"
,Transformers Legacy Evolution Armada Universe Megatron,Megatron,,Decepticon,Armada,,Legacy Evolution,Hasbro,first,Leader,$54.99,1,4/4/2023,7/11/2023,Pulse,3210032,,$54.99,"$61,742.28"
,Transformers Legacy Evolution Dirge,Dirge,,Decepticon,G1,Seeker,Legacy Evolution,Hasbro,first,Voyager,$34.99,1,4/4/2023,7/11/2023,Pulse,3210032,,$34.99,"$61,777.27"
,Transformers Legacy Evolution Nemesis Leo Prime,Nemesis Lio Convoy,,Maximal,BW2,,Legacy Evolution,Hasbro,first,Voyager,$34.99,1,4/4/2023,7/11/2023,Pulse,3210032,,$34.99,"$61,812.26"
,Transformers Legacy Evolution Axlegrease,Axlegrease,,Decepticon,LEVO,,Legacy Evolution,Hasbro,first,Deluxe,$24.99,1,4/4/2023,7/11/2023,Pulse,3210032,,$24.99,"$61,837.25"
,Transformers Legacy Evolution Autobot Devcon,Devcon,,Autobot,G1,,Legacy Evolution,Hasbro,first,Deluxe,$24.99,1,4/4/2023,7/11/2023,Pulse,3210032,,$24.99,"$61,862.24"
,Transformers Legacy Evolution Beachcomber & Paradise Parakeet,Beachcomber,,Autobot,G1,,Legacy Evolution,Hasbro,first,Deluxe,$24.99,1,4/4/2023,7/11/2023,Pulse,3210032,,$24.99,"$61,887.23"
,Transformers Legacy Evolution Dinobot Swoop,Swoop,,Autobot,G1,Dinobots,Legacy Evolution,Hasbro,first,Core,$11.99,1,4/4/2023,7/11/2023,Pulse,3210032,,$11.99,"$61,899.22"
,Transformers Legacy Evolution Dinobot Scarr,Scarr,,Autobot,LEVO,Dinobots,Legacy Evolution,Hasbro,first,Core,$11.99,1,4/4/2023,7/11/2023,Pulse,3210032,,$11.99,"$61,911.21"
H53,Newage H53 Michael Omega Supreme,Omega Supreme,,Autobot,G1,,,NewAge,third,Legends,$169.99,1,4/6/2023,4/7/2023,ShowZ,23040605210188,,$169.99,"$62,081.20"
WT01,Wonderful-Trans WT01 White Ronin Drift,Drift,,Autobot,IDW,,,Wonderful-Trans,third,3PMP,$109.99,1,4/6/2023,4/7/2023,ShowZ,23040605213582,,$109.99,"$62,191.19"
,4th Party TW-01 Accessory Pack for MP-52 Starscream,,,,,,,KO/No Brand,fourth,Upgrade,$27.99,1,4/6/2023,4/7/2023,ShowZ,23040605213582,,$27.99,"$62,219.18"
MB-23A,MB-23A FRIGHT STORM,Dreadwind,,Decepticon,Headmasters,Powermaster,Master Builder,Fans Hobby,third,3PMP,$134.99,1,4/6/2023,10/23/2023,TFSource,562867,,$134.99,"$62,354.17"
,Transformers Retro The Transformers: The Movie Autobot Hot Rod,Hot Rod,,Autobot,G1,,Retro,Hasbro,first,G1,$34.99,1,4/14/2023,4/15/2023,Pulse,3259976,,$34.99,"$62,389.16"
,Transformers Legacy Evolution Armada Universe Optimus Prime,Optimus Prime,,Autobot,Armada,,Legacy Evolution,Hasbro,first,Commander,$89.99,1,4/18/2023,7/10/2023,Pulse,3269357,,$89.99,"$62,479.15"
,Transformers Legacy Evolution Decepticon Nemesis,Nemesis,,Decepticon,G1,,Legacy Evolution,Hasbro,first,Titan,$199.99,1,5/2/2023,7/17/2023,Pulse,3299368,,$199.99,"$62,679.14"
,Transformers Legacy Evolution Humble Origins 2-Pack Senator Shockwave & Data Clerk Orion Pax Action Figures,Shockwave,Orion Pax,Autobot,IDW,,Legacy Evolution,Hasbro,first,Deluxe,$54.99,1,5/16/2023,6/28/2023,Pulse,3336203,,$54.99,"$62,734.13"
,Transformers Legacy Evolution Rise of Tyranny 2-Pack Miner Megatron & Senator Ratbat Voyager Class Action Figures,Megatron,Ratbat,Decepticon,IDW,,Legacy Evolution,Hasbro,first,Deluxe,$69.99,1,5/16/2023,6/30/2023,Pulse,3336203,,$69.99,"$62,804.12"
,Agora Optimus Prime + Display Base 12 Months - 2 of 12,Optimus Prime,,Autobot,G1,,,Agora,second,Figure,$180.81,1,5/19/2023,6/12/2023,Agora,4996,,$180.81,"$62,984.93"
AL01T,Modfans AL01T Path of Transfiguration Ruller Roller Blue Version,Roller,,Autobot,G1,,,Modfans,third,3PMP,$35.99,1,5/20/2023,8/9/2023,ShowZ,23052003104747,,$35.99,"$63,020.92"
,Transformers Studio Series Deluxe The Transformers: The Movie 86-22 Brawn,Brawn,,Autobot,G1,,Studio Series,Hasbro,first,Deluxe,$24.99,1,5/23/2023,8/2/2023,Pulse,3349656,,$24.99,"$63,045.91"
,Transformers Studio Series Deluxe Transformers: War for Cybertron 05 Gamer Edition Cliffjumper,Cliffjumper,,Autobot,WFC,,Gamer Edition,Hasbro,first,Deluxe,$24.99,1,5/23/2023,8/2/2023,Pulse,3349656,,$24.99,"$63,070.90"
,Transformers Studio Series Voyager 04 Gamer Edition Megatron,Megatron,,Decepticon,WFC,,Gamer Edition,Hasbro,first,Voyager,$34.99,1,5/23/2023,8/2/2023,Pulse,3349656,,$34.99,"$63,105.89"
TR-02,Transform and Rollout TR-02 Commander of Stars,Optimus Prime,,Autobot,Cybertron,,,Transform and Rollout,third,3PMP,$144.99,1,5/24/2023,5/24/2023,ShowZ,23052400271011,,$144.99,"$63,250.88"
,Transformers: Rise of the Beasts Optimus Prime Light-Up Popcorn Bucket,Optimus Prime,,Autobot,ROTB,,,Cinemark,second,Other,$24.99,1,6/3/2023,6/10/2023,Cinemark,67234,,$24.99,"$63,275.87"
MP-58,Transformers Masterpiece MP-58 Hoist,Hoist,,Autobot,G1,,Masterpiece,Takara,first,MP,$159.99,1,6/7/2023,2/21/2024,Pulse,3403259,,$159.99,"$63,435.86"
,Last of the Seekers Botcon 2022 Agabyss Exclusive Renegade figure and Comic by Riot Press and Ramen Toy,Renegade,,Decepticon,Last of the Seekers,Seeker,,Ramen Toys,third,3PMP,$94.95,1,6/9/2023,9/9/2023,Agabyss,10874,,$94.95,"$63,530.81"
,Transformers: Rise Of the Beasts Optimus Prime Popcorn and Drink Combo Vessel,Optimus Prime,,Autobot,ROTB,,,AMC Theatres Movie Merchandise,second,Other,$49.99,1,6/10/2023,7/12/2023,AMC,72176,,$49.99,"$63,580.80"
,Transformers Studio Series Ironhide and Prowl ,Ironhide,Prowl,Autobot,G1,,Studio Series,Hasbro,first,Deluxe,$54.99,1,6/13/2023,8/2/2023,Pulse,3419591,,$54.99,"$63,635.79"
,Transformers Buzzworthy Bumblebee Troop Builder Multipack,Cybertronian Trooper,Autotrooper,Autobot,Various,,Buzzworthy Bumblebee,Hasbro,first,Deluxe,$77.99,1,6/13/2023,10/5/2023,Pulse,3419591,,$77.99,"$63,713.78"
MPG-06S,Transformers Masterpiece MPG-06S Trainbot Kaen,Kaen,,Autobot,Headmasters,Trainbot,Masterpiece,Takara,first,MPG,$164.99,1,6/13/2023,3/21/2024,Pulse,3419591,,$164.99,"$63,878.77"
,Agora Optimus Prime + Display Base 12 Months - 3 of 12,Optimus Prime,,Autobot,G1,,,Agora,second,Figure,$180.81,1,6/19/2023,7/31/2023,Agora,7228,,$180.81,"$64,059.58"
,Transformers Legacy Evolution Core Class Optimus Prime & Bumblebee,Optimus Prime,Bumblebee,Autobot,G1,,Legacy Evolution,Hasbro,first,Core,$39.99,2,6/20/2023,8/14/2023,Pulse,3444740,,$79.98,"$64,139.56"
BWM-13,TransArt BWM-13 Beast Wars Predacon Quickstrike,Quickstrike,,Predacon,BW,,,TransArt,third,3PMP,$62.99,1,6/22/2023,1/16/2023,ShowZ,23062305485310,,$62.99,"$64,202.55"
,Transformers Generations Volvo VNR 300 Optimus Prime,Optimus Prime,,Autobot,Crossover,,Generations Selects,Hasbro,first,Leader,$54.99,1,6/22/2023,8/3/2023,Pulse,3462938,,$54.99,"$64,257.54"
,Transformers Generations Selects Voyager Class Antagony,Antagony,,Predacon,BW,,Generations Selects,Hasbro,first,Voyager,$34.99,1,6/22/2023,9/23/2023,Pulse,3462938,,$34.99,"$64,292.53"
BWM-12,TransArt BWM-12 Maximals Silverbolt,Silverbolt,,Maximal,BW,,,TransArt,third,3PMP,$87.99,1,6/22/2023,12/26/2024,ShowZ,23062305503260,,$87.99,"$64,380.52"
,"Transformers Collaborative G.I. Joe x Transformers Soundwave Dreadnok Thunder Machine, Zartan & Zarana",Soundwave,Ravage,Decepticon,GIJOE,Cassettebot,TFvGIJ,Hasbro,first,Leader,$99.99,1,6/28/2023,12/7/2023,Pulse,3479947,,$99.99,"$64,480.51"
MB-24,MB-24 Lernaean,Darkwing,,Decepticon,G1,,,Fans Hobby,third,3PMP,$154.99,1,7/3/2023,2/8/2024,TFSource,581068,,$154.99,"$64,635.50"
,R-28 Plus Extra Core ,Megatron,,Decepticon,IDW,,Reformatted,Mastermind Creations,third,3PMP,$64.99,1,7/6/2023,12/22/2023,TFSource,574620,,$64.99,"$64,700.49"
,Alternators WRC Smokescreen,Smokescreen,,Autobot,Alternators,,Alternators,Hasbro,first,ALT,$29.99,1,7/7/2023,7/7/2023,Time Warp Toys,In Store,,$29.99,"$64,730.48"
IF-01X,Mastermind Creations Ocular Max IF-01X Eris: Armadon - TFCon 2023 ,Eris,,Decepticon,Other,,Infinite Finity,Mastermind Creations,third,3PMP,$129.99,1,7/18/2023,8/2/2023,ToyDojo,TDINV16052,,$129.99,"$64,860.47"
RMX-12EX,Ocular Max RMX-12EX - Pitch TFCon 2023 Exclusive ,Eject,,Autobot,G1,,Ocular Max,Mastermind Creations,third,3PMP,$99.99,1,7/18/2023,8/2/2023,ToyDojo,TDINV16052,,$99.99,"$64,960.46"
,Transformers Retro The Transformers: The Movie Skywarp,Skywarp,,Decepticon,G1,Seeker,Retro,Hasbro,first,G1,$34.99,1,7/18/2023,10/3/2023,Pulse,3522335,,$34.99,"$64,995.45"
,Transformers Retro The Transformers: The Movie Shrapnel,Shrapnel,,Decepticon,G1,,Retro,Hasbro,first,G1,$29.99,1,7/18/2023,10/3/2023,Pulse,3522335,,$29.99,"$65,025.44"
MP-44S,Transformers Masterpiece MP-44S Optimus Prime,Optimus Prime,,Autobot,G1,,Masterpiece,Takara,first,MP,$219.99,1,7/18/2023,4/5/2024,Pulse,3524284,,$219.99,"$65,245.43"
MP-56+,Transformers Masterpiece MP-56+ Riggorus,Riggorus,,Autobot,Diaclone,,Masterpiece,Takara,first,MP,$159.99,1,7/18/2023,4/5/2024,Pulse,3524284,,$159.99,"$65,405.42"
,Agora Optimus Prime + Display Base 12 Months - 4 of 12,Optimus Prime,,Autobot,G1,,,Agora,second,Figure,$180.81,1,7/19/2023,8/21/2023,Agora,10618,,$180.81,"$65,586.23"
,New 115 Studio Weapon Null Rays Upgrade Kit For Legacy Core-class Skywarp,,,,,,,115 Studio,third,Upgrade,$8.54,1,7/20/2023,7/21/2023,Ebay,21-10308-39369,,$8.54,"$65,594.77"
DK-43,DK-43 Upgrade Kit for Transformers Studio Series 03 Optimus Prime Gamer Edition ,,,,,,,DNA Design,third,Upgrade,$39.99,1,7/20/2023,4/4/2024,TFSource,588597,,$39.99,"$65,634.76"
,Transformers Legacy: Evolution G2 Universe Laser Cycle,Laser Cycle,,Autobot,G2,,Legacy Evolution Toxitron Collection,Hasbro,first,Deluxe,$24.99,1,7/21/2023,7/25/2023,Pulse,3540966,,$24.99,"$65,659.75"
,Transformers Legacy: Evolution G2 Universe Autobot Mirage,Mirage,,Autobot,G2,,Legacy Evolution Toxitron Collection,Hasbro,first,Deluxe,$24.99,1,7/21/2023,7/25/2023,Pulse,3540966,,$24.99,"$65,684.74"
,Transformers Legacy: Evolution G2 Universe Cloudcover,Cloudcover,,Decepticon,G2,,Legacy Evolution Toxitron Collection,Hasbro,first,Voyager,$34.99,1,7/21/2023,7/25/2023,Pulse,3540966,,$34.99,"$65,719.73"
IF-EX63,IF-EX-63 Oniheizou | Iron Factory Iron Samurai ,Prowl,,Autobot,Samurai,,Iron Samurai,Iron Factory,third,Legends,$39.99,1,7/21/2023,7/27/2023,TFSource,550661,,$39.99,"$65,759.72"
BWM-04,BWM-04 Black Agent ,Ravage,,Decepticon,BW,,,TransArt,third,3PMP,$74.99,1,7/21/2023,7/27/2023,TFSource,550661,,$74.99,"$65,834.71"
,Transformers Nothing Bot Metal Men's T-Shirt - Black / XXX Large,,,,G1,,,Hasbro,first,Other,$27.99,1,7/21/2023,8/1/2023,Pulse,3547386,,$27.99,"$65,862.70"
,Legacy Evolution Deluxe Senate Guard Autobot Javelin & Ascenticon Kaskade Deadeye Duel 2-Pack,Javelin,Kaskade,Autobot,IDW,,Legacy Evolution,Hasbro,first,Deluxe,$49.99,2,7/21/2023,9/2/2023,Amazon,111-5378852-9245800,,$99.98,"$65,962.68"
,Legacy Evolution Voyager Class Nacelle,Nacelle,,Decepticon,G1,,Legacy Evolution,Hasbro,first,Voyager,$34.99,2,7/21/2023,9/2/2023,Amazon,111-2936179-3437053,,$69.98,"$66,032.66"
,Evolution Leader Class Nova Prime,Nova Prime,,Autobot,IDW,,Legacy Evolution,Hasbro,first,Leader,$54.99,2,7/21/2023,9/6/2023,Amazon,111-2936179-3437053,,$109.98,"$66,142.64"
IF-EX37H,IF-EX37H Hybrid Formula | Iron Factory ,Leadfoot,,Autobot,G1,,,Iron Factory,third,Legends,$32.99,1,7/21/2023,6/13/2024,ShowZ,24031601312566,,$32.99,"$66,175.63"
,"Transformers Generations Shattered Glass Collection Rodimus, Sideswipe, and Decepticon Whisper ",Rodimus,Sideswipe,Autobot,SG,,Shattered Glass,Hasbro,first,Deluxe,$54.99,2,7/22/2023,8/23/2023,Pulse,3555226,,$109.98,"$66,285.61"
,Transformers Legacy Evolution Axlegrease,Axlegrease,,Decepticon,LEVO,,Legacy Evolution,Hasbro,first,Deluxe,$24.99,1,7/25/2023,8/1/2023,Pulse,3604861,,$24.99,"$66,310.60"
,Transformers Buzzworthy Bumblebee Legacy: Evolution Robots in Disguise 2000 Universe Tow-Line,Tow-Line,,Autobot,RID2K,,Buzzworthy Bumblebee,Hasbro,first,Deluxe,$24.99,2,7/27/2023,7/27/2023,Target,In Store,,$49.98,"$66,360.58"
,Robots Camera Reflector Collective Set,Reflector,"Spectro, Spyglass, Viewfinder",Decepticon,G1,,,KO/No Brand,fourth,G1,$6.34,1,7/28/2023,7/29/2023,Temu,PO-211-07179084472912760,,$6.34,"$66,366.92"
,Transformers Legacy Evolution War Dawn 2-Pack,Erial,Dion,Autobot,G1,,Legacy Evolution,Hasbro,first,Deluxe,$49.99,2,7/28/2023,8/1/2023,Pulse,3631380,,$99.98,"$66,466.90"
,Transformers Toys Legacy: Evolution G2 Universe Sideswipe,Sideswipe,,Autobot,G2,,Legacy Evolution Toxitron Collection,Hasbro,first,Deluxe,$24.99,1,8/1/2023,8/1/2023,Walmart,In Store,,$24.99,"$66,491.89"
,Tra Gen Legacy G2 Universe Grimlock,Grimlock,,Autobot,G2,Dinobots,Legacy Evolution Toxitron Collection,Hasbro,first,Leader,$54.99,1,8/1/2023,8/4/2023,Walmart,200011096727302,,$54.99,"$66,546.88"
,Transformers Legacy Evolution Stunticon Menasor Multipack,Menasor,,Decepticon,G1,,Legacy Evolution,Hasbro,first,Commander,$189.99,1,8/1/2023,9/6/2023,Pulse,3645523,,$189.99,"$66,736.87"
,Transformers Legacy Evolution Deluxe Class Insecticon Bombshell,Bombshell,,Decepticon,G1,Insecticon,Legacy Evolution,Hasbro,first,Deluxe,$24.99,1,8/1/2023,9/21/2023,Pulse,3645523,,$24.99,"$66,761.86"
,Transformers Legacy Evolution Deluxe Class Robots in Disguise 2015 Universe Strongarm,Strongarm,,Autobot,RID2015,,Legacy Evolution,Hasbro,first,Deluxe,$24.99,1,8/1/2023,9/21/2023,Pulse,3645523,,$24.99,"$66,786.85"
,Transformers Legacy Evolution Deluxe Class Detritus,Detritus,,Junkion,LEVO,,Legacy Evolution,Hasbro,first,Deluxe,$24.99,1,8/1/2023,9/21/2023,Pulse,3645523,,$24.99,"$66,811.84"
,Transformers Legacy Evolution Voyager Class Trashmaster,Trashmaster,,Junkion,LEVO,,Legacy Evolution,Hasbro,first,Voyager,$34.99,2,8/1/2023,9/21/2023,Pulse,3645523,,$69.98,"$66,881.82"
,Transformers Legacy Evolution Core Class Dinobot Snarl,Snarl,,Autobot,G1,,Legacy Evolution,Hasbro,first,Core,$11.99,1,8/1/2023,9/28/2023,Pulse,3645523,,$11.99,"$66,893.81"
,Transformers Legacy Evolution Leader Class Prime Universe Dreadwing,Dreadwing,,Decepticon,Prime,,Legacy Evolution,Hasbro,first,Leader,$54.99,1,8/1/2023,9/28/2023,Pulse,3645523,,$54.99,"$66,948.80"
,Transformers Legacy Evolution Deluxe Class Cyberverse Universe Shadow Striker,Shadow Striker,,Decepticon,Cyberverse,,Legacy Evolution,Hasbro,first,Deluxe,$24.99,1,8/1/2023,9/28/2023,Pulse,3645523,,$24.99,"$66,973.79"
,Buzzworthy Bumblebee Studio Series 102 Rise of the Beasts Optimus Prime,Optimus Prime,,Autobot,ROTB,,Buzzworthy Bumblebee,Hasbro,first,Voyager,$33.99,1,8/4/2023,8/4/2023,Target,In Store,,$33.99,"$67,007.78"
BWM-03,TransArt BWM-03 Metal Leopard Commander,Cheetor,,Maximal,BW,,,TransArt,third,3PMP,$99.62,1,8/4/2023,8/15/2023,Ebay,26-10364-79079,,$99.62,"$67,107.40"
XTB-MX23,XTransbots MX-23 Fioravanti Omnibot Overdrive,Overdrive,,Autobot,G1,Omnibot,,X-Transbots,third,3PMP,$99.99,1,8/6/2023,8/10/2023,ShowZ,23080706580865,,$99.99,"$67,207.39"
MTRM-06,MakeToys MTRM-06 Contactshot Pointblank Remaster Version,Pointblank,,Autobot,Headmasters,Targetmaster,Remaster,MakeToys,third,3PMP,$76.99,1,8/6/2023,8/10/2023,ShowZ,23080706580865,,$76.99,"$67,284.38"
IF-EX62,IF-EX-62 AKATAKI,Inferno,,Autobot,Samurai,,Iron Samurai,Iron Factory,third,Legends,$42.99,1,8/7/2023,10/23/2023,TFSource,562867,,$42.99,"$67,327.37"
,Transformers Masterpiece Missing Link C-01 Optimus Prime With Trailer,Optimus Prime,,Autobot,G1,,Missing Link,Takara,first,G1,$119.99,1,8/10/2023,4/22/2024,Pulse,3672182,,$119.99,"$67,447.36"
,Transformers Takara Tomy Lunar Cruiser Optimus Prime,Optimus Prime,,Autobot,JAXA,,Crossover,Takara,first,MP,$74.99,1,8/10/2023,4/22/2024,Pulse,3672182,,$74.99,"$67,522.35"
,Transformers Masterpiece Missing Link C-02 Optimus Prime: Animation Edition,Optimus Prime,,Autobot,G1,,Missing Link,Takara,first,G1,$69.99,1,8/10/2023,4/23/2024,Pulse,3677802,,$69.99,"$67,592.34"
RMX-10,ReMix Series RMX-10 Motif Figure,Rewind,,Autobot,G1,Cassettebot,ReMix,Mastermind Creations,third,3PMP,$74.99,1,8/11/2023,10/27/2023,BBTS,30-13193913,,$74.99,"$67,667.33"
RMC-01C,ReMix Series RMX-01C Jaguar Figure,Ravage,,Decepticon,G1,Cassettebot,ReMix,Mastermind Creations,third,3PMP,$89.99,1,8/11/2023,2/8/2024,BBTS,30-13193913,,$89.99,"$67,757.32"
,Last of the Seekers Surge Power-Con 2023 Exclusive Figure,Surge,,Decepticon,Last of the Seekers,Seeker,Last of the Seekers,Ramen Toys,third,3PMP,$49.99,1,8/11/2023,2/8/2024,BBTS,30-13193913,,$49.99,"$67,807.31"
NB-001,NB-001 Optimum Punch NanoBotz | HTB Toys,Optimus Prime,,Autobot,G1,,NanoBotz,HTB Toys,third,Micro,$18.99,1,8/17/2023,8/17/2023,TFSource,554002,,$18.99,"$67,826.30"
,Agora Optimus Prime + Display Base 12 Months - 5 of 12,Optimus Prime,,Autobot,G1,,,Agora,second,Figure,$180.81,1,8/19/2023,9/15/2023,Agora,15745,,$180.81,"$68,007.11"
,Transformers Studio Series Commander The Transformers: The Movie 86-21 Ultra Magnus,Ultra Magnus,,Autobot,G1,,Studio Series,Hasbro,first,Commander,$89.99,1,8/24/2023,10/13/2023,Pulse,3700908,,$89.99,"$68,097.10"
,Transformers Studio Series Voyager The Transformers: The Movie 86-23 Autobot Ratchet,Ratchet,,Autobot,G1,,Studio Series,Hasbro,first,Voyager,$34.99,1,8/24/2023,10/21/2023,Pulse,3700908,,$34.99,"$68,132.09"
P-6X,KFC P-6X Shard Botcon 2022 Agabyss Exclusive,Wreck-Gar,,Junkion,SG,,,KFC,third,3PMP,$149.95,1,8/26/2023,9/7/2023,Agabyss,11392,,$149.95,"$68,282.04"
R-52,Reformatted R-52 Acinonyx & Symphony,Cheetor,Rosanna,Maximal,Transtech,,Reformatted,Mastermind Creations,third,3PMP,$119.99,1,8/28/2023,9/5/2023,ToyDojo,TDINV16814,,$119.99,"$68,402.03"
MB-24A,MB-24A Dark Strike ,Darkwing,,Decepticon,Headmasters,Powermaster,Master Builder,Fans Hobby,third,3PMP,$139.99,1,9/3/2023,4/4/2024,TFSource,588597,,$139.99,"$68,542.02"
,Transformers Collaborative Universal Monsters Frankenstein x Transformers Frankentron,Frankentron,,Decepticon,Frankenstein,,Crossover,Hasbro,first,Deluxe,$34.99,2,9/5/2023,11/14/2023,Pulse,3726292,,$69.98,"$68,612.00"
FT-30D,FT-30D Viper,Fireflight,,Autobot,G1,Aerialbots,,Fans Toys,third,3PMP,$219.99,1,9/10/2023,4/26/2024,TFSource,591647,,$219.99,"$68,831.99"
FT-30E,FT-30E Jester w/Combiner Parts,Slingshot,,Autobot,G1,Aerialbots,,Fans Toys,third,3PMP,$294.99,1,9/10/2023,8/19/2024,ShowZ,24072207421636,,$294.99,"$69,126.98"
IF-EX72,IF-EX72 Chaos Blaze,Fallen,,Other,IDW,,,Iron Factory,third,Legends,$52.99,1,9/12/2023,6/11/2024,ShowZ,24031601305322,,$52.99,"$69,179.97"
MB-19C,MB-19C Huntsman TFCon Toronto 2023 Exclusive,Stalker,,Decepticon,G1,Predator,Master Builder,Fans Hobby,third,3PMP,$315.00,1,9/15/2023,9/15/2023,Ebay,05-10546-62222 ,,$315.00,"$69,494.97"
DW-E23,DW-E23 Tactical Commander Set | Dr. Wu,Ultra Magnus,,Autobot,G1,,,Dr. Wu,third,Micro,$49.99,1,9/20/2023,9/21/2023,TFSource,559241,,$49.99,"$69,544.96"
,Agora Optimus Prime + Display Base 12 Months - 6 of 12,Optimus Prime,,Autobot,G1,,,Agora,second,Figure,$180.81,1,9/20/2023,10/30/2023,Agora,19669,,$180.81,"$69,725.77"
,Transformers Legacy Evolution Armada Universe Powerlinx Hot Shot and Armada Universe Jolt,Hot Shot,Jolt,Autobot,Armada,,Legacy Evolution,Hasbro,first,Deluxe,$44.99,2,9/22/2023,9/26/2023,Pulse,3773774,,$89.98,"$69,815.75"
,Transformers Transformers Night Stars Men's T-Shirt - Black / XXX Large,,,,Cyberverse,,,Hasbro,first,Other,$27.99,1,9/22/2023,9/27/2023,Pulse,3773774,,$27.99,"$69,843.74"
,Transformers Legacy United Deluxe Class Cyberverse Universe Windblade,Windblade,,Autobot,Cyberverse,,Legacy United,Hasbro,first,Deluxe,$24.99,1,9/22/2023,12/20/2023,Pulse,3773774,,$24.99,"$69,868.73"
,Transformers Legacy United Core Class Infernac Universe Bouldercrash,Bouldercrash,,Infernac,Infernac,,Legacy United,Hasbro,first,Core,$11.99,1,9/22/2023,12/22/2023,Pulse,3773774,,$11.99,"$69,880.72"
,Transformers Legacy United Deluxe Class Infernac Universe Magneous,Magneous,,Infernac,Infernac,,Legacy United,Hasbro,first,Deluxe,$24.99,1,9/22/2023,12/22/2023,Pulse,3794633,,$24.99,"$69,905.71"
,Transformers Legacy United Core Class Energon Universe Megatron,Megatron,,Decepticon,Energon,,Legacy United,Hasbro,first,Core,$11.99,1,9/22/2023,12/23/2023,Pulse,3773774,,$11.99,"$69,917.70"
,Transformers Legacy United Deluxe Class Animated Universe Bumblebee,Bumblebee,,Autobot,Animated,,Legacy United,Hasbro,first,Deluxe,$24.99,1,9/22/2023,12/28/2023,Pulse,3773774,,$24.99,"$69,942.69"
,Transformers Legacy United Deluxe Class Rescue Bots Universe Autobot Chase,Chase,,Autobot,Rescue Bots,,Legacy United,Hasbro,first,Deluxe,$24.99,1,9/22/2023,12/29/2023,Pulse,3773774,,$24.99,"$69,967.68"
,Transformers Legacy United Core Class Beast Wars II Universe Tasmania Kid,Tasmania Kid,,Maximal,BW2,,Legacy United,Hasbro,first,Core,$11.99,1,9/22/2023,12/29/2023,Pulse,3794633,,$11.99,"$69,979.67"
,Transformers Legacy United Leader Class Beast Wars Universe Tigerhawk,Tigerhawk,,Maximal,BW,,Legacy United,Hasbro,first,Leader,$54.99,1,9/22/2023,1/3/2024,Pulse,3773774,,$54.99,"$70,034.66"
,Transformers Legacy United Voyager Class Animated Universe Optimus Prime,Optimus Prime,,Autobot,Animated,,Legacy United,Hasbro,first,Voyager,$34.99,1,9/22/2023,1/8/2024,Pulse,3773774,,$34.99,"$70,069.65"
,Transformers Legacy United Voyager Class Prime Universe Thundertron,Thundertron,,Star Raider,Prime,,Legacy United,Hasbro,first,Voyager,$34.99,1,9/22/2023,1/8/2024,Pulse,3794633,,$34.99,"$70,104.64"
,Transformers Legacy: Evolution G2 Universe Dead End,Dead End,,Decepticon,G2,,Legacy Evolution Toxitron Collection,Hasbro,first,Deluxe,$35.00,1,9/23/2023,9/23/2023,TFW2005,In Person - Terradives,,$35.00,"$70,139.64"
,Transformers Legacy: Evolution G2 Universe Sideswipe,Sideswipe,,Autobot,G2,,Legacy Evolution Toxitron Collection,Hasbro,first,Deluxe,$35.00,1,9/23/2023,9/23/2023,TFW2005,In Person - Terradives,,$35.00,"$70,174.64"
